"base_year_month","biz_name","sex","age_range","user_count"
"202006","중식","여성","40대","39136"
"202006","중식","여성","50대","26660"
"202006","중식","여성","60대","9019"
"202006","중식","여성","70대 이상","2239"
"202006","커피/음료","남성","20대 이하","108903"
"202006","커피/음료","남성","30대","279056"
"202006","커피/음료","남성","40대","229763"
"202006","커피/음료","남성","50대","134043"
"202006","커피/음료","남성","60대","41835"
"202006","커피/음료","남성","70대 이상","6967"
"202006","커피/음료","여성","20대 이하","184737"
"202006","커피/음료","여성","30대","296718"
"202006","커피/음료","여성","40대","242768"
"202006","커피/음료","여성","50대","162152"
"202006","커피/음료","여성","60대","41808"
"202006","커피/음료","여성","70대 이상","6388"
"202006","패스트푸드","남성","20대 이하","45133"
"202006","패스트푸드","남성","30대","110518"
"202006","패스트푸드","남성","40대","104008"
"202006","패스트푸드","남성","50대","49230"
"202006","패스트푸드","남성","60대","11986"
"202006","패스트푸드","남성","70대 이상","2343"
"202006","패스트푸드","여성","20대 이하","48317"
"202006","패스트푸드","여성","30대","84686"
"202006","패스트푸드","여성","40대","93889"
"202006","패스트푸드","여성","50대","52606"
"202006","패스트푸드","여성","60대","12603"
"202006","패스트푸드","여성","70대 이상","2422"
"202006","한식","남성","20대 이하","118012"
"202006","한식","남성","30대","394858"
"202006","한식","남성","40대","458049"
"202006","한식","남성","50대","354204"
"202006","한식","남성","60대","150016"
"202006","한식","남성","70대 이상","28125"
"202006","한식","여성","20대 이하","152381"
"202006","한식","여성","30대","285564"
"202006","한식","여성","40대","268216"
"202006","한식","여성","50대","218957"
"202006","한식","여성","60대","83834"
"202006","한식","여성","70대 이상","15127"
"202007","간이주점","남성","20대 이하","33000"
"202007","간이주점","남성","30대","56483"
"202007","간이주점","남성","40대","56720"
"202007","간이주점","남성","50대","35221"
"202007","간이주점","남성","60대","9774"
"202007","간이주점","남성","70대 이상","963"
"202007","간이주점","여성","20대 이하","34405"
"202007","간이주점","여성","30대","33004"
"202007","간이주점","여성","40대","26732"
"202007","간이주점","여성","50대","17862"
"202007","간이주점","여성","60대","5075"
"202007","간이주점","여성","70대 이상","821"
"202007","고기요리","남성","20대 이하","27785"
"202007","고기요리","남성","30대","71970"
"202007","고기요리","남성","40대","83885"
"202007","고기요리","남성","50대","58138"
"202007","고기요리","남성","60대","21620"
"202007","고기요리","남성","70대 이상","4248"
"202007","고기요리","여성","20대 이하","30806"
"202007","고기요리","여성","30대","47531"
"202007","고기요리","여성","40대","46959"
"202007","고기요리","여성","50대","37644"
"202007","고기요리","여성","60대","12907"
"202007","고기요리","여성","70대 이상","2262"
"202007","닭/오리요리","남성","20대 이하","29662"
"202007","닭/오리요리","남성","30대","77556"
"202007","닭/오리요리","남성","40대","103165"
"202007","닭/오리요리","남성","50대","61043"
"202007","닭/오리요리","남성","60대","16835"
"202007","닭/오리요리","남성","70대 이상","2847"
"202007","닭/오리요리","여성","20대 이하","29449"
"202007","닭/오리요리","여성","30대","53915"
"202007","닭/오리요리","여성","40대","75368"
"202007","닭/오리요리","여성","50대","49017"
"202007","닭/오리요리","여성","60대","13007"
"202007","닭/오리요리","여성","70대 이상","3172"
"202007","별식/퓨전요리","남성","20대 이하","5163"
"202007","별식/퓨전요리","남성","30대","14459"
"202007","별식/퓨전요리","남성","40대","23260"
"202007","별식/퓨전요리","남성","50대","17913"
"202007","별식/퓨전요리","남성","60대","6106"
"202007","별식/퓨전요리","남성","70대 이상","1162"
"202007","별식/퓨전요리","여성","20대 이하","4905"
"202007","별식/퓨전요리","여성","30대","11652"
"202007","별식/퓨전요리","여성","40대","18688"
"202007","별식/퓨전요리","여성","50대","12091"
"202007","별식/퓨전요리","여성","60대","3761"
"202007","별식/퓨전요리","여성","70대 이상","1164"
"202007","부페","남성","20대 이하","1507"
"202007","부페","남성","30대","4809"
"202007","부페","남성","40대","4950"
"202007","부페","남성","50대","3833"
"202007","부페","남성","60대","1816"
"202007","부페","남성","70대 이상","814"
"202007","부페","여성","20대 이하","1617"
"202007","부페","여성","30대","2646"
"202007","부페","여성","40대","2352"
"202007","부페","여성","50대","2058"
"202007","부페","여성","60대","885"
"202007","부페","여성","70대 이상","296"
"202007","분식","남성","20대 이하","56957"
"202007","분식","남성","30대","142492"
"202007","분식","남성","40대","140157"
"202007","분식","남성","50대","83944"
"202007","분식","남성","60대","26875"
"202007","분식","남성","70대 이상","5500"
"202007","분식","여성","20대 이하","79081"
"202007","분식","여성","30대","130760"
"202007","분식","여성","40대","119538"
"202007","분식","여성","50대","76222"
"202007","분식","여성","60대","23808"
"202007","분식","여성","70대 이상","4192"
"202007","양식","남성","20대 이하","21428"
"202007","양식","남성","30대","55300"
"202007","양식","남성","40대","46345"
"202007","양식","남성","50대","24253"
"202007","양식","남성","60대","6339"
"202007","양식","남성","70대 이상","870"
"202007","양식","여성","20대 이하","32436"
"202007","양식","여성","30대","51267"
"202007","양식","여성","40대","40500"
"202007","양식","여성","50대","27101"
"202007","양식","여성","60대","6580"
"202007","양식","여성","70대 이상","1307"
"202007","유흥주점","남성","20대 이하","9362"
"202007","유흥주점","남성","30대","18887"
"202007","유흥주점","남성","40대","28777"
"202007","유흥주점","남성","50대","24218"
"202007","유흥주점","남성","60대","7806"
"202007","유흥주점","남성","70대 이상","571"
"202007","유흥주점","여성","20대 이하","8340"
"202007","유흥주점","여성","30대","10191"
"202007","유흥주점","여성","40대","8081"
"202007","유흥주점","여성","50대","6558"
"202007","유흥주점","여성","60대","2321"
"202007","유흥주점","여성","70대 이상","586"
"202007","일식/수산물","남성","20대 이하","38598"
"202007","일식/수산물","남성","30대","106288"
"202007","일식/수산물","남성","40대","111217"
"202007","일식/수산물","남성","50대","82418"
"202007","일식/수산물","남성","60대","35559"
"202007","일식/수산물","남성","70대 이상","7082"
"202007","일식/수산물","여성","20대 이하","54094"
"202007","일식/수산물","여성","30대","85755"
"202007","일식/수산물","여성","40대","72893"
"202007","일식/수산물","여성","50대","61863"
"202007","일식/수산물","여성","60대","23927"
"202007","일식/수산물","여성","70대 이상","4890"
"202007","제과/제빵/떡/케익","남성","20대 이하","30413"
"202007","제과/제빵/떡/케익","남성","30대","97023"
"202007","제과/제빵/떡/케익","남성","40대","109026"
"202007","제과/제빵/떡/케익","남성","50대","71698"
"202007","제과/제빵/떡/케익","남성","60대","24902"
"202007","제과/제빵/떡/케익","남성","70대 이상","6063"
"202007","제과/제빵/떡/케익","여성","20대 이하","66064"
"202007","제과/제빵/떡/케익","여성","30대","127234"
"202007","제과/제빵/떡/케익","여성","40대","141064"
"202007","제과/제빵/떡/케익","여성","50대","90883"
"202007","제과/제빵/떡/케익","여성","60대","31560"
"202007","제과/제빵/떡/케익","여성","70대 이상","6451"
"202007","중식","남성","20대 이하","17540"
"202007","중식","남성","30대","52655"
"202007","중식","남성","40대","77003"
"202007","중식","남성","50대","46086"
"202007","중식","남성","60대","16455"
"202007","중식","남성","70대 이상","4179"
"202007","중식","여성","20대 이하","16349"
"202007","중식","여성","30대","33083"
"202007","중식","여성","40대","42056"
"202007","중식","여성","50대","28573"
"202007","중식","여성","60대","10165"
"202007","중식","여성","70대 이상","2728"
"202007","커피/음료","남성","20대 이하","122799"
"202007","커피/음료","남성","30대","301756"
"202007","커피/음료","남성","40대","260700"
"202007","커피/음료","남성","50대","144785"
"202007","커피/음료","남성","60대","40992"
"202007","커피/음료","남성","70대 이상","7024"
"202007","커피/음료","여성","20대 이하","221325"
"202007","커피/음료","여성","30대","329764"
"202007","커피/음료","여성","40대","270174"
"202007","커피/음료","여성","50대","172614"
"202007","커피/음료","여성","60대","43137"
"202007","커피/음료","여성","70대 이상","7424"
"202007","패스트푸드","남성","20대 이하","48883"
"202007","패스트푸드","남성","30대","114065"
"202007","패스트푸드","남성","40대","106706"
"202007","패스트푸드","남성","50대","51649"
"202007","패스트푸드","남성","60대","10970"
"202007","패스트푸드","남성","70대 이상","2085"
"202007","패스트푸드","여성","20대 이하","52488"
"202007","패스트푸드","여성","30대","90820"
"202007","패스트푸드","여성","40대","99286"
"202007","패스트푸드","여성","50대","54172"
"202007","패스트푸드","여성","60대","12647"
"202007","패스트푸드","여성","70대 이상","3146"
"202007","한식","남성","20대 이하","150797"
"202007","한식","남성","30대","431147"
"202007","한식","남성","40대","497924"
"202007","한식","남성","50대","368473"
"202007","한식","남성","60대","148314"
"202007","한식","남성","70대 이상","28540"
"202007","한식","여성","20대 이하","188982"
"202007","한식","여성","30대","318462"
"202007","한식","여성","40대","293167"
"202007","한식","여성","50대","235184"
"202007","한식","여성","60대","85799"
"202007","한식","여성","70대 이상","17268"
"202008","간이주점","남성","20대 이하","35490"
"202008","간이주점","남성","30대","58248"
"202008","간이주점","남성","40대","60444"
"202008","간이주점","남성","50대","34528"
"202008","간이주점","남성","60대","9182"
"202008","간이주점","남성","70대 이상","781"
"202008","간이주점","여성","20대 이하","35285"
"202008","간이주점","여성","30대","34036"
"202008","간이주점","여성","40대","30561"
"202008","간이주점","여성","50대","19006"
"202008","간이주점","여성","60대","4737"
"202008","간이주점","여성","70대 이상","883"
"202008","고기요리","남성","20대 이하","29200"
"202008","고기요리","남성","30대","77570"
"202008","고기요리","남성","40대","105754"
"202008","고기요리","남성","50대","65057"
"202008","고기요리","남성","60대","24253"
"202008","고기요리","남성","70대 이상","4937"
"202008","고기요리","여성","20대 이하","32118"
"202008","고기요리","여성","30대","53010"
"202008","고기요리","여성","40대","61436"
"202008","고기요리","여성","50대","39878"
"202008","고기요리","여성","60대","13919"
"202008","고기요리","여성","70대 이상","2796"
"202008","닭/오리요리","남성","20대 이하","29704"
"202008","닭/오리요리","남성","30대","81799"
"202008","닭/오리요리","남성","40대","125581"
"202008","닭/오리요리","남성","50대","69538"
"202008","닭/오리요리","남성","60대","16554"
"202008","닭/오리요리","남성","70대 이상","2953"
"202008","닭/오리요리","여성","20대 이하","29597"
"202008","닭/오리요리","여성","30대","58202"
"202008","닭/오리요리","여성","40대","96613"
"202008","닭/오리요리","여성","50대","52891"
"202008","닭/오리요리","여성","60대","13218"
"202008","닭/오리요리","여성","70대 이상","3329"
"202008","별식/퓨전요리","남성","20대 이하","4512"
"202008","별식/퓨전요리","남성","30대","14195"
"202008","별식/퓨전요리","남성","40대","23763"
"202008","별식/퓨전요리","남성","50대","17129"
"202008","별식/퓨전요리","남성","60대","5939"
"202008","별식/퓨전요리","남성","70대 이상","992"
"202008","별식/퓨전요리","여성","20대 이하","5149"
"202008","별식/퓨전요리","여성","30대","11849"
"202008","별식/퓨전요리","여성","40대","17996"
"202008","별식/퓨전요리","여성","50대","11553"
"202008","별식/퓨전요리","여성","60대","3635"
"202008","별식/퓨전요리","여성","70대 이상","614"
"202008","부페","남성","20대 이하","2128"
"202008","부페","남성","30대","4116"
"202008","부페","남성","40대","6143"
"202008","부페","남성","50대","4087"
"202008","부페","남성","60대","1705"
"202008","부페","남성","70대 이상","749"
"202008","부페","여성","20대 이하","1384"
"202008","부페","여성","30대","2480"
"202008","부페","여성","40대","3953"
"202008","부페","여성","50대","2382"
"202008","부페","여성","60대","684"
"202008","부페","여성","70대 이상","214"
"202008","분식","남성","20대 이하","57084"
"202008","분식","남성","30대","156939"
"202008","분식","남성","40대","190991"
"202008","분식","남성","50대","102746"
"202008","분식","남성","60대","28806"
"202008","분식","남성","70대 이상","5902"
"202008","분식","여성","20대 이하","78485"
"202008","분식","여성","30대","136762"
"202008","분식","여성","40대","154755"
"202008","분식","여성","50대","84447"
"202008","분식","여성","60대","21463"
"202008","분식","여성","70대 이상","3968"
"202008","양식","남성","20대 이하","22843"
"202008","양식","남성","30대","59393"
"202008","양식","남성","40대","61306"
"202008","양식","남성","50대","29041"
"202008","양식","남성","60대","7163"
"202008","양식","남성","70대 이상","1106"
"202008","양식","여성","20대 이하","34035"
"202008","양식","여성","30대","54202"
"202008","양식","여성","40대","52362"
"202008","양식","여성","50대","28934"
"202008","양식","여성","60대","6363"
"202008","양식","여성","70대 이상","1455"
"202008","유흥주점","남성","20대 이하","8437"
"202008","유흥주점","남성","30대","19083"
"202008","유흥주점","남성","40대","28733"
"202008","유흥주점","남성","50대","21895"
"202008","유흥주점","남성","60대","6350"
"202008","유흥주점","남성","70대 이상","680"
"202008","유흥주점","여성","20대 이하","7968"
"202008","유흥주점","여성","30대","10759"
"202008","유흥주점","여성","40대","9888"
"202008","유흥주점","여성","50대","6392"
"202008","유흥주점","여성","60대","1942"
"202008","유흥주점","여성","70대 이상","422"
"202008","일식/수산물","남성","20대 이하","42047"
"202008","일식/수산물","남성","30대","119956"
"202008","일식/수산물","남성","40대","145063"
"202008","일식/수산물","남성","50대","99050"
"202008","일식/수산물","남성","60대","38472"
"202008","일식/수산물","남성","70대 이상","6885"
"202008","일식/수산물","여성","20대 이하","57121"
"202008","일식/수산물","여성","30대","94081"
"202008","일식/수산물","여성","40대","93284"
"202008","일식/수산물","여성","50대","67194"
"202008","일식/수산물","여성","60대","23452"
"202008","일식/수산물","여성","70대 이상","5051"
"202008","제과/제빵/떡/케익","남성","20대 이하","29453"
"202008","제과/제빵/떡/케익","남성","30대","101717"
"202008","제과/제빵/떡/케익","남성","40대","136346"
"202008","제과/제빵/떡/케익","남성","50대","76603"
"202008","제과/제빵/떡/케익","남성","60대","26956"
"202008","제과/제빵/떡/케익","남성","70대 이상","7048"
"202008","제과/제빵/떡/케익","여성","20대 이하","66437"
"202008","제과/제빵/떡/케익","여성","30대","136454"
"202008","제과/제빵/떡/케익","여성","40대","168904"
"202008","제과/제빵/떡/케익","여성","50대","95604"
"202008","제과/제빵/떡/케익","여성","60대","30716"
"202008","제과/제빵/떡/케익","여성","70대 이상","6154"
"202008","중식","남성","20대 이하","18610"
"202008","중식","남성","30대","54069"
"202008","중식","남성","40대","90047"
"202008","중식","남성","50대","50856"
"202008","중식","남성","60대","17154"
"202008","중식","남성","70대 이상","4345"
"202008","중식","여성","20대 이하","16272"
"202008","중식","여성","30대","35737"
"202008","중식","여성","40대","52744"
"202008","중식","여성","50대","31735"
"202008","중식","여성","60대","11303"
"202008","중식","여성","70대 이상","2912"
"202008","커피/음료","남성","20대 이하","139695"
"202008","커피/음료","남성","30대","343647"
"202008","커피/음료","남성","40대","347020"
"202008","커피/음료","남성","50대","178153"
"202008","커피/음료","남성","60대","46827"
"202008","커피/음료","남성","70대 이상","7105"
"202008","커피/음료","여성","20대 이하","235448"
"202008","커피/음료","여성","30대","369415"
"202008","커피/음료","여성","40대","350452"
"202008","커피/음료","여성","50대","190597"
"202008","커피/음료","여성","60대","45639"
"202008","커피/음료","여성","70대 이상","8126"
"202008","패스트푸드","남성","20대 이하","50175"
"202008","패스트푸드","남성","30대","124888"
"202008","패스트푸드","남성","40대","140310"
"202008","패스트푸드","남성","50대","60099"
"202008","패스트푸드","남성","60대","10995"
"202008","패스트푸드","남성","70대 이상","2187"
"202008","패스트푸드","여성","20대 이하","50448"
"202008","패스트푸드","여성","30대","99044"
"202008","패스트푸드","여성","40대","122078"
"202008","패스트푸드","여성","50대","58995"
"202008","패스트푸드","여성","60대","12743"
"202008","패스트푸드","여성","70대 이상","2947"
"202008","한식","남성","20대 이하","162713"
"202008","한식","남성","30대","478612"
"202008","한식","남성","40대","634260"
"202008","한식","남성","50대","428134"
"202008","한식","남성","60대","156117"
"202008","한식","남성","70대 이상","29105"
"202008","한식","여성","20대 이하","201518"
"202008","한식","여성","30대","356717"
"202008","한식","여성","40대","384358"
"202008","한식","여성","50대","258148"
"202008","한식","여성","60대","88060"
"202008","한식","여성","70대 이상","18290"
"202009","간이주점","남성","20대 이하","27868"
"202009","간이주점","남성","30대","48366"
"202009","간이주점","남성","40대","47323"
"202009","간이주점","남성","50대","28850"
"202009","간이주점","남성","60대","7845"
"202009","간이주점","남성","70대 이상","1208"
"202009","간이주점","여성","20대 이하","26523"
"202009","간이주점","여성","30대","27566"
"202009","간이주점","여성","40대","23016"
"202009","간이주점","여성","50대","14006"
"202009","간이주점","여성","60대","3948"
"202009","간이주점","여성","70대 이상","613"
"202009","고기요리","남성","20대 이하","25110"
"202009","고기요리","남성","30대","67247"
"202009","고기요리","남성","40대","77751"
"202009","고기요리","남성","50대","52816"
"202009","고기요리","남성","60대","19751"
"202009","고기요리","남성","70대 이상","4281"
"202009","고기요리","여성","20대 이하","26282"
"202009","고기요리","여성","30대","41340"
"202009","고기요리","여성","40대","43984"
"202009","고기요리","여성","50대","32052"
"202009","고기요리","여성","60대","11436"
"202009","고기요리","여성","70대 이상","2223"
"202009","닭/오리요리","남성","20대 이하","26506"
"202009","닭/오리요리","남성","30대","68777"
"202009","닭/오리요리","남성","40대","96788"
"202009","닭/오리요리","남성","50대","55277"
"202009","닭/오리요리","남성","60대","13822"
"202009","닭/오리요리","남성","70대 이상","2881"
"202009","닭/오리요리","여성","20대 이하","25561"
"202009","닭/오리요리","여성","30대","46049"
"202009","닭/오리요리","여성","40대","73879"
"202009","닭/오리요리","여성","50대","43325"
"202009","닭/오리요리","여성","60대","10635"
"202009","닭/오리요리","여성","70대 이상","2457"
"202009","별식/퓨전요리","남성","20대 이하","4923"
"202009","별식/퓨전요리","남성","30대","14588"
"202009","별식/퓨전요리","남성","40대","20199"
"202009","별식/퓨전요리","남성","50대","16186"
"202009","별식/퓨전요리","남성","60대","5856"
"202009","별식/퓨전요리","남성","70대 이상","1008"
"202009","별식/퓨전요리","여성","20대 이하","4583"
"202009","별식/퓨전요리","여성","30대","12775"
"202009","별식/퓨전요리","여성","40대","16694"
"202009","별식/퓨전요리","여성","50대","11543"
"202009","별식/퓨전요리","여성","60대","3390"
"202009","별식/퓨전요리","여성","70대 이상","860"
"202009","부페","남성","20대 이하","1352"
"202009","부페","남성","30대","2583"
"202009","부페","남성","40대","3251"
"202009","부페","남성","50대","2243"
"202009","부페","남성","60대","1087"
"202009","부페","남성","70대 이상","643"
"202009","부페","여성","20대 이하","1297"
"202009","부페","여성","30대","1567"
"202009","부페","여성","40대","1624"
"202009","부페","여성","50대","1571"
"202009","부페","여성","60대","1027"
"202009","부페","여성","70대 이상","154"
"202009","분식","남성","20대 이하","48233"
"202009","분식","남성","30대","135802"
"202009","분식","남성","40대","134432"
"202009","분식","남성","50대","69682"
"202009","분식","남성","60대","24370"
"202009","분식","남성","70대 이상","4569"
"202009","분식","여성","20대 이하","67688"
"202009","분식","여성","30대","123780"
"202009","분식","여성","40대","106956"
"202009","분식","여성","50대","64901"
"202009","분식","여성","60대","19587"
"202009","분식","여성","70대 이상","3857"
"202009","양식","남성","20대 이하","18015"
"202009","양식","남성","30대","50567"
"202009","양식","남성","40대","41431"
"202009","양식","남성","50대","18808"
"202009","양식","남성","60대","6552"
"202009","양식","남성","70대 이상","949"
"202009","양식","여성","20대 이하","24654"
"202009","양식","여성","30대","44725"
"202009","양식","여성","40대","36825"
"202009","양식","여성","50대","20510"
"202009","양식","여성","60대","4978"
"202009","양식","여성","70대 이상","1322"
"202009","유흥주점","남성","20대 이하","7399"
"202009","유흥주점","남성","30대","16847"
"202009","유흥주점","남성","40대","22744"
"202009","유흥주점","남성","50대","19202"
"202009","유흥주점","남성","60대","5038"
"202009","유흥주점","남성","70대 이상","628"
"202009","유흥주점","여성","20대 이하","7104"
"202009","유흥주점","여성","30대","9266"
"202009","유흥주점","여성","40대","6558"
"202009","유흥주점","여성","50대","5287"
"202009","유흥주점","여성","60대","1931"
"202009","유흥주점","여성","70대 이상","446"
"202009","일식/수산물","남성","20대 이하","32606"
"202009","일식/수산물","남성","30대","98137"
"202009","일식/수산물","남성","40대","92032"
"202009","일식/수산물","남성","50대","65394"
"202009","일식/수산물","남성","60대","31408"
"202009","일식/수산물","남성","70대 이상","6678"
"202009","일식/수산물","여성","20대 이하","44890"
"202009","일식/수산물","여성","30대","75167"
"202009","일식/수산물","여성","40대","59154"
"202009","일식/수산물","여성","50대","49890"
"202009","일식/수산물","여성","60대","21778"
"202009","일식/수산물","여성","70대 이상","4700"
"202009","제과/제빵/떡/케익","남성","20대 이하","28056"
"202009","제과/제빵/떡/케익","남성","30대","99921"
"202009","제과/제빵/떡/케익","남성","40대","117885"
"202009","제과/제빵/떡/케익","남성","50대","73296"
"202009","제과/제빵/떡/케익","남성","60대","27550"
"202009","제과/제빵/떡/케익","남성","70대 이상","7008"
"202009","제과/제빵/떡/케익","여성","20대 이하","63006"
"202009","제과/제빵/떡/케익","여성","30대","132493"
"202009","제과/제빵/떡/케익","여성","40대","155083"
"202009","제과/제빵/떡/케익","여성","50대","99324"
"202009","제과/제빵/떡/케익","여성","60대","37204"
"202009","제과/제빵/떡/케익","여성","70대 이상","7480"
"202009","중식","남성","20대 이하","17120"
"202009","중식","남성","30대","50010"
"202009","중식","남성","40대","73481"
"202009","중식","남성","50대","44978"
"202009","중식","남성","60대","17629"
"202009","중식","남성","70대 이상","4094"
"202009","중식","여성","20대 이하","15715"
"202009","중식","여성","30대","31044"
"202009","중식","여성","40대","39846"
"202009","중식","여성","50대","24665"
"202009","중식","여성","60대","9362"
"202009","중식","여성","70대 이상","2863"
"202009","커피/음료","남성","20대 이하","109048"
"202009","커피/음료","남성","30대","273586"
"202009","커피/음료","남성","40대","219266"
"202009","커피/음료","남성","50대","116435"
"202009","커피/음료","남성","60대","34573"
"202009","커피/음료","남성","70대 이상","6026"
"202009","커피/음료","여성","20대 이하","180564"
"202009","커피/음료","여성","30대","282549"
"202009","커피/음료","여성","40대","232466"
"202009","커피/음료","여성","50대","127355"
"202009","커피/음료","여성","60대","33399"
"202009","커피/음료","여성","70대 이상","5828"
"202009","패스트푸드","남성","20대 이하","45910"
"202009","패스트푸드","남성","30대","110223"
"202009","패스트푸드","남성","40대","106531"
"202009","패스트푸드","남성","50대","48351"
"202009","패스트푸드","남성","60대","10809"
"202009","패스트푸드","남성","70대 이상","2312"
"202009","패스트푸드","여성","20대 이하","46441"
"202009","패스트푸드","여성","30대","83566"
"202009","패스트푸드","여성","40대","99257"
"202009","패스트푸드","여성","50대","50572"
"202009","패스트푸드","여성","60대","11773"
"202009","패스트푸드","여성","70대 이상","2520"
"202009","한식","남성","20대 이하","134882"
"202009","한식","남성","30대","408803"
"202009","한식","남성","40대","452771"
"202009","한식","남성","50대","324538"
"202009","한식","남성","60대","131396"
"202009","한식","남성","70대 이상","27362"
"202009","한식","여성","20대 이하","164638"
"202009","한식","여성","30대","289259"
"202009","한식","여성","40대","266756"
"202009","한식","여성","50대","199714"
"202009","한식","여성","60대","74330"
"202009","한식","여성","70대 이상","14040"
"202010","간이주점","남성","20대 이하","33030"
"202010","간이주점","남성","30대","58099"
"202010","간이주점","남성","40대","57746"
"202010","간이주점","남성","50대","36420"
"202010","간이주점","남성","60대","10676"
"202010","간이주점","남성","70대 이상","1318"
"202010","간이주점","여성","20대 이하","35054"
"202010","간이주점","여성","30대","33175"
"202010","간이주점","여성","40대","30117"
"202010","간이주점","여성","50대","18875"
"202010","간이주점","여성","60대","5781"
"202010","간이주점","여성","70대 이상","900"
"202010","고기요리","남성","20대 이하","27124"
"202010","고기요리","남성","30대","77287"
"202010","고기요리","남성","40대","89493"
"202010","고기요리","남성","50대","62506"
"202010","고기요리","남성","60대","24835"
"202010","고기요리","남성","70대 이상","4643"
"202010","고기요리","여성","20대 이하","29854"
"202010","고기요리","여성","30대","49179"
"202010","고기요리","여성","40대","51934"
"202010","고기요리","여성","50대","39952"
"202010","고기요리","여성","60대","14500"
"202010","고기요리","여성","70대 이상","3090"
"202010","닭/오리요리","남성","20대 이하","26776"
"202010","닭/오리요리","남성","30대","73324"
"202010","닭/오리요리","남성","40대","99135"
"202010","닭/오리요리","남성","50대","57352"
"202010","닭/오리요리","남성","60대","13236"
"202010","닭/오리요리","남성","70대 이상","2362"
"202010","닭/오리요리","여성","20대 이하","25975"
"202010","닭/오리요리","여성","30대","46823"
"202010","닭/오리요리","여성","40대","75824"
"202010","닭/오리요리","여성","50대","46390"
"202010","닭/오리요리","여성","60대","10322"
"202010","닭/오리요리","여성","70대 이상","2295"
"202010","별식/퓨전요리","남성","20대 이하","5212"
"202010","별식/퓨전요리","남성","30대","15480"
"202010","별식/퓨전요리","남성","40대","22275"
"202010","별식/퓨전요리","남성","50대","17356"
"202010","별식/퓨전요리","남성","60대","7106"
"202010","별식/퓨전요리","남성","70대 이상","1469"
"202010","별식/퓨전요리","여성","20대 이하","5655"
"202010","별식/퓨전요리","여성","30대","13093"
"202010","별식/퓨전요리","여성","40대","18874"
"202010","별식/퓨전요리","여성","50대","12669"
"202010","별식/퓨전요리","여성","60대","3662"
"202010","별식/퓨전요리","여성","70대 이상","849"
"202010","부페","남성","20대 이하","1191"
"202010","부페","남성","30대","2653"
"202010","부페","남성","40대","4332"
"202010","부페","남성","50대","3160"
"202010","부페","남성","60대","1510"
"202010","부페","남성","70대 이상","740"
"202010","부페","여성","20대 이하","992"
"202010","부페","여성","30대","1812"
"202010","부페","여성","40대","2348"
"202010","부페","여성","50대","2017"
"202010","부페","여성","60대","861"
"202010","부페","여성","70대 이상","105"
"202010","분식","남성","20대 이하","51057"
"202010","분식","남성","30대","147487"
"202010","분식","남성","40대","150156"
"202010","분식","남성","50대","84065"
"202010","분식","남성","60대","30128"
"202010","분식","남성","70대 이상","5501"
"202010","분식","여성","20대 이하","75028"
"202010","분식","여성","30대","137645"
"202010","분식","여성","40대","130791"
"202010","분식","여성","50대","77261"
"202010","분식","여성","60대","25048"
"202010","분식","여성","70대 이상","4031"
"202010","양식","남성","20대 이하","20457"
"202010","양식","남성","30대","55088"
"202010","양식","남성","40대","50527"
"202010","양식","남성","50대","24127"
"202010","양식","남성","60대","7215"
"202010","양식","남성","70대 이상","1056"
"202010","양식","여성","20대 이하","30055"
"202010","양식","여성","30대","52145"
"202010","양식","여성","40대","45622"
"202010","양식","여성","50대","23462"
"202010","양식","여성","60대","7463"
"202010","양식","여성","70대 이상","1440"
"202010","유흥주점","남성","20대 이하","7823"
"202010","유흥주점","남성","30대","18226"
"202010","유흥주점","남성","40대","26525"
"202010","유흥주점","남성","50대","22173"
"202010","유흥주점","남성","60대","6590"
"202010","유흥주점","남성","70대 이상","694"
"202010","유흥주점","여성","20대 이하","7466"
"202010","유흥주점","여성","30대","11235"
"202010","유흥주점","여성","40대","10392"
"202010","유흥주점","여성","50대","6810"
"202010","유흥주점","여성","60대","2684"
"202010","유흥주점","여성","70대 이상","394"
"202010","일식/수산물","남성","20대 이하","36056"
"202010","일식/수산물","남성","30대","111690"
"202010","일식/수산물","남성","40대","112585"
"202010","일식/수산물","남성","50대","87376"
"202010","일식/수산물","남성","60대","41558"
"202010","일식/수산물","남성","70대 이상","9052"
"202010","일식/수산물","여성","20대 이하","51957"
"202010","일식/수산물","여성","30대","89877"
"202010","일식/수산물","여성","40대","80267"
"202010","일식/수산물","여성","50대","69667"
"202010","일식/수산물","여성","60대","29037"
"202010","일식/수산물","여성","70대 이상","5865"
"202010","제과/제빵/떡/케익","남성","20대 이하","30128"
"202010","제과/제빵/떡/케익","남성","30대","107940"
"202010","제과/제빵/떡/케익","남성","40대","123359"
"202010","제과/제빵/떡/케익","남성","50대","70140"
"202010","제과/제빵/떡/케익","남성","60대","27080"
"202010","제과/제빵/떡/케익","남성","70대 이상","6243"
"202010","제과/제빵/떡/케익","여성","20대 이하","69888"
"202010","제과/제빵/떡/케익","여성","30대","145536"
"202010","제과/제빵/떡/케익","여성","40대","159900"
"202010","제과/제빵/떡/케익","여성","50대","99654"
"202010","제과/제빵/떡/케익","여성","60대","31378"
"202010","제과/제빵/떡/케익","여성","70대 이상","5991"
"202010","중식","남성","20대 이하","19233"
"202010","중식","남성","30대","53644"
"202010","중식","남성","40대","78913"
"202010","중식","남성","50대","50945"
"202010","중식","남성","60대","19406"
"202010","중식","남성","70대 이상","4030"
"202010","중식","여성","20대 이하","17183"
